Date,Height,England,GlobalTrend,Tidal Component,Non-Tidal Residual
21/06/1970,4.1,3.92,-0.0014,0.18,0.1814
22/06/1970,4.31,4.16,-0.0014,0.15,0.1514
22/06/1970,4.04,3.89,-0.0014,0.15,0.1514
23/06/1970,4.19,4.17,-0.0014,0.02,0.0214
23/06/1970,3.98,3.83,-0.0014,0.15,0.1514
24/06/1970,4.22,4.13,-0.0014,0.09,0.0914
24/06/1970,3.83,3.75,-0.0014,0.08,0.0814
25/06/1970,4.16,4.06,-0.0014,0.1,0.1014
25/06/1970,3.55,3.66,-0.0014,-0.11,-0.1086
26/06/1970,4.01,3.97,-0.0014,0.04,0.0414
26/06/1970,3.55,3.58,-0.0014,-0.03,-0.0286
27/06/1970,4.01,3.86,-0.0014,0.15,0.1514
27/06/1970,3.46,3.53,-0.0014,-0.07,-0.0686
28/06/1970,3.71,3.77,-0.0014,-0.06,-0.0586
28/06/1970,3.43,3.53,-0.0014,-0.1,-0.0986
29/06/1970,3.74,3.71,-0.0014,0.03,0.0314
29/06/1970,3.55,3.58,-0.0014,-0.03,-0.0286
30/06/1970,3.71,3.69,-0.0014,0.02,0.0214
30/06/1970,3.58,3.65,-0.0014,-0.07,-0.0686
01/07/1970,3.74,3.68,-0.0014,0.06,0.0614
01/07/1970,3.58,3.74,-0.0014,-0.16,-0.1586
02/07/1970,3.74,3.67,-0.0014,0.07,0.0714
02/07/1970,3.71,3.81,-0.0014,-0.1,-0.0986
03/07/1970,3.71,3.66,-0.0014,0.05,0.0514
03/07/1970,3.55,3.86,-0.0014,-0.31,-0.3086
04/07/1970,3.83,3.63,-0.0014,0.2,0.2014
05/07/1970,3.86,3.89,-0.0014,-0.03,-0.0286
05/07/1970,3.83,3.61,-0.0014,0.22,0.2214
06/07/1970,3.98,3.9,-0.0014,0.08,0.0814
06/07/1970,3.58,3.58,-0.0014,0,0.0014
07/07/1970,3.86,3.88,-0.0014,-0.02,-0.0186
07/07/1970,3.58,3.55,-0.0014,0.03,0.0314
08/07/1970,3.89,3.84,-0.0014,0.05,0.0514
08/07/1970,3.61,3.51,-0.0014,0.1,0.1014
09/07/1970,3.86,3.77,-0.0014,0.09,0.0914
09/07/1970,3.43,3.46,-0.0014,-0.03,-0.0286
10/07/1970,3.67,3.67,-0.0014,0,0.0014
10/07/1970,3.49,3.4,-0.0014,0.09,0.0914
11/07/1970,3.58,3.56,-0.0014,0.02,0.0214
11/07/1970,3.37,3.33,-0.0014,0.04,0.0414
12/07/1970,3.46,3.45,-0.0014,0.01,0.0114
12/07/1970,3.4,3.28,-0.0014,0.12,0.1214
13/07/1970,3.4,3.37,-0.0014,0.03,0.0314
13/07/1970,3.4,3.28,-0.0014,0.12,0.1214
14/07/1970,3.49,3.35,-0.0014,0.14,0.1414
14/07/1970,3.37,3.36,-0.0014,0.01,0.0114
15/07/1970,3.46,3.43,-0.0014,0.03,0.0314
15/07/1970,3.22,3.52,-0.0014,-0.3,-0.2986
16/07/1970,3.55,3.57,-0.0014,-0.02,-0.0186
16/07/1970,3.4,3.73,-0.0014,-0.33,-0.3286
17/07/1970,3.8,3.73,-0.0014,0.07,0.0714
17/07/1970,3.58,3.94,-0.0014,-0.36,-0.3586
18/07/1970,3.74,3.88,-0.0014,-0.14,-0.1386
18/07/1970,3.67,4.13,-0.0014,-0.46,-0.4586
19/07/1970,3.95,3.98,-0.0014,-0.03,-0.0286
19/07/1970,3.92,4.27,-0.0014,-0.35,-0.3486
20/07/1970,4.16,4.02,-0.0014,0.14,0.1414
21/07/1970,4.28,4.34,-0.0014,-0.06,-0.0586
21/07/1970,4.04,4,-0.0014,0.04,0.0414
22/07/1970,4.35,4.35,-0.0014,0,0.0014
22/07/1970,3.98,3.93,-0.0014,0.05,0.0514
23/07/1970,4.35,4.28,-0.0014,0.07,0.0714
23/07/1970,3.89,3.83,-0.0014,0.06,0.0614
24/07/1970,4.31,4.16,-0.0014,0.15,0.1514
24/07/1970,3.86,3.7,-0.0014,0.16,0.1614
25/07/1970,4.04,3.99,-0.0014,0.05,0.0514
25/07/1970,3.49,3.57,-0.0014,-0.08,-0.0786
26/07/1970,3.77,3.79,-0.0014,-0.02,-0.0186
26/07/1970,3.46,3.47,-0.0014,-0.01,-0.0086
27/07/1970,3.64,3.62,-0.0014,0.02,0.0214
27/07/1970,3.52,3.44,-0.0014,0.08,0.0814
28/07/1970,3.49,3.51,-0.0014,-0.02,-0.0186
28/07/1970,3.49,3.49,-0.0014,0,0.0014
29/07/1970,3.58,3.48,-0.0014,0.1,0.1014
29/07/1970,3.34,3.59,-0.0014,-0.25,-0.2486
30/07/1970,3.71,3.52,-0.0014,0.19,0.1914
30/07/1970,3.4,3.72,-0.0014,-0.32,-0.3186
31/07/1970,3.55,3.56,-0.0014,-0.01,-0.0086
31/07/1970,3.43,3.83,-0.0014,-0.4,-0.3986
01/08/1970,3.8,3.59,-0.0014,0.21,0.2114
01/08/1970,3.55,3.9,-0.0014,-0.35,-0.3486
02/08/1970,3.89,3.6,-0.0014,0.29,0.2914
02/08/1970,3.58,3.94,-0.0014,-0.36,-0.3586
03/08/1970,3.98,3.61,-0.0014,0.37,0.3714
04/08/1970,4.01,3.95,-0.0014,0.06,0.0614
04/08/1970,3.61,3.63,-0.0014,-0.02,-0.0186
05/08/1970,3.98,3.94,-0.0014,0.04,0.0414
05/08/1970,3.67,3.64,-0.0014,0.03,0.0314
06/08/1970,3.89,3.92,-0.0014,-0.03,-0.0286
06/08/1970,3.67,3.64,-0.0014,0.03,0.0314
07/08/1970,3.86,3.86,-0.0014,0,0.0014
07/08/1970,3.58,3.62,-0.0014,-0.04,-0.0386
08/08/1970,3.74,3.78,-0.0014,-0.04,-0.0386
08/08/1970,3.4,3.56,-0.0014,-0.16,-0.1586
09/08/1970,3.64,3.66,-0.0014,-0.02,-0.0186
09/08/1970,3.43,3.46,-0.0014,-0.03,-0.0286
10/08/1970,3.61,3.51,-0.0014,0.1,0.1014
10/08/1970,3.37,3.35,-0.0014,0.02,0.0214
11/08/1970,3.43,3.35,-0.0014,0.08,0.0814
11/08/1970,3.37,3.27,-0.0014,0.1,0.1014
12/08/1970,3.4,3.26,-0.0014,0.14,0.1414
12/08/1970,3.4,3.3,-0.0014,0.1,0.1014
13/08/1970,3.52,3.32,-0.0014,0.2,0.2014
13/08/1970,3.52,3.47,-0.0014,0.05,0.0514
14/08/1970,3.67,3.51,-0.0014,0.16,0.1614
14/08/1970,3.52,3.73,-0.0014,-0.21,-0.2086
15/08/1970,4.5,3.73,-0.0014,0.77,0.7714
15/08/1970,3.71,4,-0.0014,-0.29,-0.2886
16/08/1970,4.16,3.93,-0.0014,0.23,0.2314
16/08/1970,3.98,4.24,-0.0014,-0.26,-0.2586
17/08/1970,4.19,4.05,-0.0014,0.14,0.1414
17/08/1970,4.04,4.4,-0.0014,-0.36,-0.3586
18/08/1970,4.19,4.1,-0.0014,0.09,0.0914
19/08/1970,4.16,4.47,-0.0014,-0.31,-0.3086
19/08/1970,4.07,4.07,-0.0014,0,0.0014
20/08/1970,4.38,4.44,-0.0014,-0.06,-0.0586
20/08/1970,3.86,3.99,-0.0014,-0.13,-0.1286
21/08/1970,4.31,4.33,-0.0014,-0.02,-0.0186
21/08/1970,3.74,3.87,-0.0014,-0.13,-0.1286
22/08/1970,4.1,4.14,-0.0014,-0.04,-0.0386
22/08/1970,3.64,3.72,-0.0014,-0.08,-0.0786
23/08/1970,3.83,3.9,-0.0014,-0.07,-0.0686
23/08/1970,3.46,3.57,-0.0014,-0.11,-0.1086
24/08/1970,3.52,3.63,-0.0014,-0.11,-0.1086
24/08/1970,3.34,3.43,-0.0014,-0.09,-0.0886
25/08/1970,3.37,3.41,-0.0014,-0.04,-0.0386
25/08/1970,3.28,3.37,-0.0014,-0.09,-0.0886
26/08/1970,3.28,3.3,-0.0014,-0.02,-0.0186
26/08/1970,3.22,3.42,-0.0014,-0.2,-0.1986
27/08/1970,3.46,3.32,-0.0014,0.14,0.1414
27/08/1970,3.19,3.56,-0.0014,-0.37,-0.3686
28/08/1970,3.67,3.43,-0.0014,0.24,0.2414
28/08/1970,3.37,3.73,-0.0014,-0.36,-0.3586
29/08/1970,3.49,3.53,-0.0014,-0.04,-0.0386
29/08/1970,3.46,3.86,-0.0014,-0.4,-0.3986
30/08/1970,4.04,3.6,-0.0014,0.44,0.4414
30/08/1970,3.67,3.94,-0.0014,-0.27,-0.2686
31/08/1970,3.92,3.65,-0.0014,0.27,0.2714
31/08/1970,3.77,3.97,-0.0014,-0.2,-0.1986
01/09/1970,3.8,3.68,-0.0014,0.12,0.1214
01/09/1970,3.8,3.98,-0.0014,-0.18,-0.1786
02/09/1970,3.74,3.72,-0.0014,0.02,0.0214
03/09/1970,4.13,3.98,-0.0014,0.15,0.1514
03/09/1970,3.37,3.75,-0.0014,-0.38,-0.3786
04/09/1970,3.86,3.96,-0.0014,-0.1,-0.0986
04/09/1970,2.94,3.77,-0.0014,-0.83,-0.8286
05/09/1970,3.83,3.91,-0.0014,-0.08,-0.0786
05/09/1970,3.71,3.75,-0.0014,-0.04,-0.0386
06/09/1970,3.74,3.82,-0.0014,-0.08,-0.0786
06/09/1970,3.67,3.68,-0.0014,-0.01,-0.0086
07/09/1970,3.67,3.68,-0.0014,-0.01,-0.0086
07/09/1970,3.64,3.56,-0.0014,0.08,0.0814
08/09/1970,3.77,3.5,-0.0014,0.27,0.2714
08/09/1970,3.58,3.42,-0.0014,0.16,0.1614
09/09/1970,3.89,3.31,-0.0014,0.58,0.5814
09/09/1970,3.89,3.3,-0.0014,0.59,0.5914
10/09/1970,3.46,3.2,-0.0014,0.26,0.2614
10/09/1970,3.43,3.31,-0.0014,0.12,0.1214
11/09/1970,3.55,3.29,-0.0014,0.26,0.2614
11/09/1970,3.37,3.5,-0.0014,-0.13,-0.1286
12/09/1970,3.86,3.52,-0.0014,0.34,0.3414
12/09/1970,3.64,3.78,-0.0014,-0.14,-0.1386
13/09/1970,4.19,3.77,-0.0014,0.42,0.4214
13/09/1970,3.89,4.07,-0.0014,-0.18,-0.1786
14/09/1970,4.35,3.97,-0.0014,0.38,0.3814
14/09/1970,4.01,4.3,-0.0014,-0.29,-0.2886
15/09/1970,4.35,4.09,-0.0014,0.26,0.2614
15/09/1970,4.16,4.44,-0.0014,-0.28,-0.2786
16/09/1970,4.16,4.13,-0.0014,0.03,0.0314
16/09/1970,3.89,4.48,-0.0014,-0.59,-0.5886
17/09/1970,4.25,4.11,-0.0014,0.14,0.1414
18/09/1970,4.59,4.42,-0.0014,0.17,0.1714
18/09/1970,3.86,4.03,-0.0014,-0.17,-0.1686
19/09/1970,4.28,4.27,-0.0014,0.01,0.0114
19/09/1970,3.86,3.92,-0.0014,-0.06,-0.0586
20/09/1970,4.01,4.05,-0.0014,-0.04,-0.0386
20/09/1970,3.77,3.78,-0.0014,-0.01,-0.0086
21/09/1970,3.67,3.78,-0.0014,-0.11,-0.1086
21/09/1970,3.49,3.62,-0.0014,-0.13,-0.1286
22/09/1970,3.43,3.49,-0.0014,-0.06,-0.0586
22/09/1970,3.4,3.46,-0.0014,-0.06,-0.0586
23/09/1970,3.28,3.26,-0.0014,0.02,0.0214
23/09/1970,3.22,3.37,-0.0014,-0.15,-0.1486
24/09/1970,3.4,3.18,-0.0014,0.22,0.2214
24/09/1970,3.1,3.4,-0.0014,-0.3,-0.2986
25/09/1970,3.4,3.25,-0.0014,0.15,0.1514
25/09/1970,3.28,3.54,-0.0014,-0.26,-0.2586
26/09/1970,3.71,3.4,-0.0014,0.31,0.3114
26/09/1970,3.43,3.71,-0.0014,-0.28,-0.2786
27/09/1970,3.71,3.54,-0.0014,0.17,0.1714
27/09/1970,3.55,3.84,-0.0014,-0.29,-0.2886
28/09/1970,3.71,3.65,-0.0014,0.06,0.0614
28/09/1970,3.67,3.92,-0.0014,-0.25,-0.2486
29/09/1970,3.77,3.72,-0.0014,0.05,0.0514
29/09/1970,3.74,3.96,-0.0014,-0.22,-0.2186
30/09/1970,3.92,3.77,-0.0014,0.15,0.1514
30/09/1970,3.89,3.97,-0.0014,-0.08,-0.0786
01/10/1970,4.01,3.82,-0.0012,0.19,0.1912
01/10/1970,3.71,3.97,-0.0012,-0.26,-0.2588
02/10/1970,3.83,3.86,-0.0012,-0.03,-0.0288
03/10/1970,3.83,3.95,-0.0012,-0.12,-0.1188
03/10/1970,3.71,3.88,-0.0012,-0.17,-0.1688
04/10/1970,3.89,3.91,-0.0012,-0.02,-0.0188
04/10/1970,3.89,3.85,-0.0012,0.04,0.0412
05/10/1970,4.01,3.81,-0.0012,0.2,0.2012
05/10/1970,4.01,3.78,-0.0012,0.23,0.2312
06/10/1970,4.01,3.67,-0.0012,0.34,0.3412
06/10/1970,3.8,3.66,-0.0012,0.14,0.1412
07/10/1970,3.64,3.49,-0.0012,0.15,0.1512
07/10/1970,3.58,3.53,-0.0012,0.05,0.0512
08/10/1970,3.4,3.32,-0.0012,0.08,0.0812
08/10/1970,3.37,3.43,-0.0012,-0.06,-0.0588
09/10/1970,3.46,3.26,-0.0012,0.2,0.2012
09/10/1970,3.25,3.45,-0.0012,-0.2,-0.1988
10/10/1970,3.58,3.38,-0.0012,0.2,0.2012
10/10/1970,3.31,3.62,-0.0012,-0.31,-0.3088
11/10/1970,3.83,3.6,-0.0012,0.23,0.2312
11/10/1970,3.67,3.87,-0.0012,-0.2,-0.1988
12/10/1970,4.01,3.82,-0.0012,0.19,0.1912
12/10/1970,3.86,4.11,-0.0012,-0.25,-0.2488
13/10/1970,4.35,3.99,-0.0012,0.36,0.3612
13/10/1970,4.01,4.28,-0.0012,-0.27,-0.2688
14/10/1970,4.38,4.09,-0.0012,0.29,0.2912
14/10/1970,4.16,4.38,-0.0012,-0.22,-0.2188
15/10/1970,4.19,4.13,-0.0012,0.06,0.0612
15/10/1970,4.19,4.38,-0.0012,-0.19,-0.1888
16/10/1970,4.22,4.12,-0.0012,0.1,0.1012
17/10/1970,4.31,4.29,-0.0012,0.02,0.0212
17/10/1970,4.04,4.06,-0.0012,-0.02,-0.0188
18/10/1970,4.1,4.14,-0.0012,-0.04,-0.0388
18/10/1970,3.95,3.98,-0.0012,-0.03,-0.0288
19/10/1970,4.28,3.93,-0.0012,0.35,0.3512
19/10/1970,3.61,3.86,-0.0012,-0.25,-0.2488
20/10/1970,3.49,3.68,-0.0012,-0.19,-0.1888
20/10/1970,3.43,3.72,-0.0012,-0.29,-0.2888
21/10/1970,3.25,3.43,-0.0012,-0.18,-0.1788
21/10/1970,3.07,3.57,-0.0012,-0.5,-0.4988
22/10/1970,3.19,3.24,-0.0012,-0.05,-0.0488
22/10/1970,3.03,3.45,-0.0012,-0.42,-0.4188
23/10/1970,3.37,3.16,-0.0012,0.21,0.2112
23/10/1970,3.03,3.44,-0.0012,-0.41,-0.4088
24/10/1970,3.4,3.23,-0.0012,0.17,0.1712
24/10/1970,3.1,3.51,-0.0012,-0.41,-0.4088
25/10/1970,3.58,3.38,-0.0012,0.2,0.2012
25/10/1970,3.28,3.63,-0.0012,-0.35,-0.3488
26/10/1970,3.55,3.53,-0.0012,0.02,0.0212
26/10/1970,3.4,3.75,-0.0012,-0.35,-0.3488
27/10/1970,3.86,3.66,-0.0012,0.2,0.2012
27/10/1970,3.55,3.83,-0.0012,-0.28,-0.2788
28/10/1970,3.89,3.76,-0.0012,0.13,0.1312
28/10/1970,3.86,3.88,-0.0012,-0.02,-0.0188
29/10/1970,4.13,3.84,-0.0012,0.29,0.2912
29/10/1970,4.01,3.91,-0.0012,0.1,0.1012
30/10/1970,4.13,3.9,-0.0012,0.23,0.2312
30/10/1970,4.01,3.93,-0.0012,0.08,0.0812
31/10/1970,4.5,3.95,-0.0012,0.55,0.5512
01/11/1970,4.13,3.92,-0.0013,0.21,0.2113
01/11/1970,3.95,3.97,-0.0013,-0.02,-0.0187
02/11/1970,4.25,3.89,-0.0013,0.36,0.3613
02/11/1970,4.1,3.96,-0.0013,0.14,0.1413
03/11/1970,4.31,3.81,-0.0013,0.5,0.5013
03/11/1970,3.86,3.9,-0.0013,-0.04,-0.0387
04/11/1970,3.86,3.69,-0.0013,0.17,0.1713
04/11/1970,3.46,3.82,-0.0013,-0.36,-0.3587
05/11/1970,3.58,3.56,-0.0013,0.02,0.0213
05/11/1970,3.55,3.73,-0.0013,-0.18,-0.1787
06/11/1970,3.86,3.45,-0.0013,0.41,0.4113
06/11/1970,3.37,3.67,-0.0013,-0.3,-0.2987
07/11/1970,3.46,3.42,-0.0013,0.04,0.0413
07/11/1970,3.25,3.68,-0.0013,-0.43,-0.4287
08/11/1970,3.89,3.51,-0.0013,0.38,0.3813
08/11/1970,3.43,3.78,-0.0013,-0.35,-0.3487
09/11/1970,3.8,3.67,-0.0013,0.13,0.1313
09/11/1970,3.49,3.92,-0.0013,-0.43,-0.4287
10/11/1970,4.1,3.83,-0.0013,0.27,0.2713
10/11/1970,3.74,4.06,-0.0013,-0.32,-0.3187
11/11/1970,4.19,3.96,-0.0013,0.23,0.2313
11/11/1970,4.04,4.16,-0.0013,-0.12,-0.1187
12/11/1970,4.22,4.04,-0.0013,0.18,0.1813
12/11/1970,4.04,4.2,-0.0013,-0.16,-0.1587
13/11/1970,4.19,4.09,-0.0013,0.1,0.1013
13/11/1970,4.1,4.18,-0.0013,-0.08,-0.0787
14/11/1970,4.28,4.1,-0.0013,0.18,0.1813
15/11/1970,3.89,4.1,-0.0013,-0.21,-0.2087
15/11/1970,3.89,4.08,-0.0013,-0.19,-0.1887
16/11/1970,4.16,3.98,-0.0013,0.18,0.1813
16/11/1970,4.01,4.03,-0.0013,-0.02,-0.0187
17/11/1970,4.19,3.82,-0.0013,0.37,0.3713
17/11/1970,3.92,3.95,-0.0013,-0.03,-0.0287
18/11/1970,4.22,3.64,-0.0013,0.58,0.5813
18/11/1970,3.67,3.84,-0.0013,-0.17,-0.1687
19/11/1970,3.86,3.46,-0.0013,0.4,0.4013
19/11/1970,3.55,3.7,-0.0013,-0.15,-0.1487
20/11/1970,3.98,3.3,-0.0013,0.68,0.6813
20/11/1970,3.25,3.58,-0.0013,-0.33,-0.3287
21/11/1970,3.58,3.22,-0.0013,0.36,0.3613
21/11/1970,3.4,3.49,-0.0013,-0.09,-0.0887
22/11/1970,3.37,3.24,-0.0013,0.13,0.1313
22/11/1970,3.31,3.47,-0.0013,-0.16,-0.1587
23/11/1970,3.86,3.33,-0.0013,0.53,0.5313
23/11/1970,3.61,3.51,-0.0013,0.1,0.1013
24/11/1970,3.71,3.46,-0.0013,0.25,0.2513
24/11/1970,3.55,3.58,-0.0013,-0.03,-0.0287
25/11/1970,3.86,3.6,-0.0013,0.26,0.2613
25/11/1970,3.71,3.66,-0.0013,0.05,0.0513
26/11/1970,3.89,3.72,-0.0013,0.17,0.1713
26/11/1970,3.83,3.74,-0.0013,0.09,0.0913
27/11/1970,3.55,3.83,-0.0013,-0.28,-0.2787
27/11/1970,3.52,3.81,-0.0013,-0.29,-0.2887
28/11/1970,4.19,3.93,-0.0013,0.26,0.2613
28/11/1970,4.01,3.86,-0.0013,0.15,0.1513
29/11/1970,4.19,4.01,-0.0013,0.18,0.1813
29/11/1970,4.1,3.9,-0.0013,0.2,0.2013
30/11/1970,4.19,4.06,-0.0013,0.13,0.1313
01/12/1970,4.01,3.89,-0.0012,0.12,0.1212
01/12/1970,3.92,4.09,-0.0012,-0.17,-0.1688
02/12/1970,4.16,3.86,-0.0012,0.3,0.3012
02/12/1970,3.86,4.08,-0.0012,-0.22,-0.2188
03/12/1970,4.04,3.79,-0.0012,0.25,0.2512
03/12/1970,4.04,4.04,-0.0012,0,0.0012
04/12/1970,4.01,3.71,-0.0012,0.3,0.3012
04/12/1970,3.83,3.99,-0.0012,-0.16,-0.1588
05/12/1970,4.04,3.63,-0.0012,0.41,0.4112
05/12/1970,3.61,3.94,-0.0012,-0.33,-0.3288
06/12/1970,3.74,3.59,-0.0012,0.15,0.1512
06/12/1970,3.71,3.89,-0.0012,-0.18,-0.1788
07/12/1970,3.86,3.6,-0.0012,0.26,0.2612
07/12/1970,3.22,3.88,-0.0012,-0.66,-0.6588
08/12/1970,3.52,3.67,-0.0012,-0.15,-0.1488
08/12/1970,3.34,3.89,-0.0012,-0.55,-0.5488
09/12/1970,3.49,3.76,-0.0012,-0.27,-0.2688
09/12/1970,3.43,3.91,-0.0012,-0.48,-0.4788
10/12/1970,3.58,3.86,-0.0012,-0.28,-0.2788
10/12/1970,3.52,3.94,-0.0012,-0.42,-0.4188
11/12/1970,3.83,3.95,-0.0012,-0.12,-0.1188
11/12/1970,3.71,3.96,-0.0012,-0.25,-0.2488
12/12/1970,4.04,4.02,-0.0012,0.02,0.0212
12/12/1970,3.86,3.94,-0.0012,-0.08,-0.0788
13/12/1970,3.71,4.06,-0.0012,-0.35,-0.3488
14/12/1970,3.92,3.9,-0.0012,0.02,0.0212
14/12/1970,3.67,4.08,-0.0012,-0.41,-0.4088
15/12/1970,4.04,3.83,-0.0012,0.21,0.2112
15/12/1970,3.67,4.06,-0.0012,-0.39,-0.3888
16/12/1970,4.01,3.74,-0.0012,0.27,0.2712
16/12/1970,3.55,4.01,-0.0012,-0.46,-0.4588
17/12/1970,4.04,3.63,-0.0012,0.41,0.4112
17/12/1970,3.8,3.93,-0.0012,-0.13,-0.1288
18/12/1970,3.86,3.52,-0.0012,0.34,0.3412
18/12/1970,3.4,3.82,-0.0012,-0.42,-0.4188
19/12/1970,3.77,3.41,-0.0012,0.36,0.3612
19/12/1970,3.43,3.69,-0.0012,-0.26,-0.2588
20/12/1970,3.34,3.32,-0.0012,0.02,0.0212
20/12/1970,3.28,3.55,-0.0012,-0.27,-0.2688
21/12/1970,3.13,3.26,-0.0012,-0.13,-0.1288
21/12/1970,3.1,3.44,-0.0012,-0.34,-0.3388
22/12/1970,3.25,3.27,-0.0012,-0.02,-0.0188
22/12/1970,3.07,3.39,-0.0012,-0.32,-0.3188
23/12/1970,3.25,3.33,-0.0012,-0.08,-0.0788
23/12/1970,3,3.39,-0.0012,-0.39,-0.3888
24/12/1970,3.4,3.45,-0.0012,-0.05,-0.0488
24/12/1970,3.19,3.46,-0.0012,-0.27,-0.2688
25/12/1970,3.4,3.59,-0.0012,-0.19,-0.1888
25/12/1970,3.25,3.56,-0.0012,-0.31,-0.3088
26/12/1970,3.61,3.75,-0.0012,-0.14,-0.1388
26/12/1970,3.52,3.69,-0.0012,-0.17,-0.1688
27/12/1970,3.92,3.9,-0.0012,0.02,0.0212
27/12/1970,3.64,3.81,-0.0012,-0.17,-0.1688
28/12/1970,4.01,4.04,-0.0012,-0.03,-0.0288
28/12/1970,3.8,3.9,-0.0012,-0.1,-0.0988
29/12/1970,4.04,4.16,-0.0012,-0.12,-0.1188
30/12/1970,4.1,3.95,-0.0012,0.15,0.1512
30/12/1970,3.43,4.24,-0.0012,-0.81,-0.8088
31/12/1970,4.1,3.96,-0.0012,0.14,0.1412
31/12/1970,3.66,4.27,-0.0012,-0.61,-0.6088
01/01/1971,3.89,3.93,-0.0011,-0.04,-0.0389
01/01/1971,3.8,4.26,-0.0011,-0.46,-0.4589
02/01/1971,4.1,3.86,-0.0011,0.24,0.2411
02/01/1971,3.71,4.2,-0.0011,-0.49,-0.4889
03/01/1971,3.92,3.77,-0.0011,0.15,0.1511
03/01/1971,3.58,4.1,-0.0011,-0.52,-0.5189
04/01/1971,4.1,3.67,-0.0011,0.43,0.4311
04/01/1971,3.52,3.97,-0.0011,-0.45,-0.4489
05/01/1971,4.13,3.6,-0.0011,0.53,0.5311
05/01/1971,3.83,3.83,-0.0011,0,0.0011
06/01/1971,3.86,3.57,-0.0011,0.29,0.2911
06/01/1971,3.61,3.72,-0.0011,-0.11,-0.1089
07/01/1971,3.98,3.61,-0.0011,0.37,0.3711
07/01/1971,3.95,3.67,-0.0011,0.28,0.2811
08/01/1971,3.83,3.71,-0.0011,0.12,0.1211
08/01/1971,3.8,3.68,-0.0011,0.12,0.1211
09/01/1971,4.13,3.83,-0.0011,0.3,0.3011
09/01/1971,3.86,3.71,-0.0011,0.15,0.1511
10/01/1971,4.19,3.93,-0.0011,0.26,0.2611
10/01/1971,4.01,3.73,-0.0011,0.28,0.2811
11/01/1971,4.22,4.01,-0.0011,0.21,0.2111
11/01/1971,4.01,3.73,-0.0011,0.28,0.2811
12/01/1971,4.35,4.04,-0.0011,0.31,0.3111
13/01/1971,4.19,3.7,-0.0011,0.49,0.4911
13/01/1971,4.01,4.04,-0.0011,-0.03,-0.0289
14/01/1971,4.19,3.67,-0.0011,0.52,0.5211
14/01/1971,3.71,4.02,-0.0011,-0.31,-0.3089
15/01/1971,4.07,3.64,-0.0011,0.43,0.4311
15/01/1971,3.71,3.96,-0.0011,-0.25,-0.2489
16/01/1971,4.01,3.6,-0.0011,0.41,0.4111
16/01/1971,3.71,3.88,-0.0011,-0.17,-0.1689
17/01/1971,3.95,3.54,-0.0011,0.41,0.4111
17/01/1971,3.71,3.76,-0.0011,-0.05,-0.0489
18/01/1971,4.19,3.46,-0.0011,0.73,0.7311
18/01/1971,3.77,3.62,-0.0011,0.15,0.1511
19/01/1971,3.61,3.36,-0.0011,0.25,0.2511
19/01/1971,3.55,3.47,-0.0011,0.08,0.0811
20/01/1971,3.64,3.27,-0.0011,0.37,0.3711
20/01/1971,3.58,3.32,-0.0011,0.26,0.2611
21/01/1971,3.67,3.22,-0.0011,0.45,0.4511
21/01/1971,3.52,3.23,-0.0011,0.29,0.2911
22/01/1971,3.92,3.26,-0.0011,0.66,0.6611
22/01/1971,3.28,3.26,-0.0011,0.02,0.0211
23/01/1971,3.98,3.4,-0.0011,0.58,0.5811
23/01/1971,3.46,3.4,-0.0011,0.06,0.0611
24/01/1971,4.19,3.61,-0.0011,0.58,0.5811
24/01/1971,3.92,3.59,-0.0011,0.33,0.3311
25/01/1971,4.22,3.84,-0.0011,0.38,0.3811
25/01/1971,4.19,3.78,-0.0011,0.41,0.4111
26/01/1971,4.31,4.06,-0.0011,0.25,0.2511
26/01/1971,4.19,3.93,-0.0011,0.26,0.2611
27/01/1971,4.5,4.24,-0.0011,0.26,0.2611
28/01/1971,4.5,4.03,-0.0011,0.47,0.4711
28/01/1971,3.4,4.36,-0.0011,-0.96,-0.9589
29/01/1971,4.44,4.06,-0.0011,0.38,0.3811
29/01/1971,3.96,4.41,-0.0011,-0.45,-0.4489
30/01/1971,4.5,4.03,-0.0011,0.47,0.4711
30/01/1971,4.13,4.38,-0.0011,-0.25,-0.2489
31/01/1971,4.13,3.95,-0.0011,0.18,0.1811
31/01/1971,3.74,4.28,-0.0011,-0.54,-0.5389
01/02/1971,4.01,3.83,-0.0011,0.18,0.1811
01/02/1971,3.55,4.12,-0.0011,-0.57,-0.5689
02/02/1971,3.8,3.68,-0.0011,0.12,0.1211
02/02/1971,3.43,3.89,-0.0011,-0.46,-0.4589
03/02/1971,3.43,3.53,-0.0011,-0.1,-0.0989
03/02/1971,3.37,3.65,-0.0011,-0.28,-0.2789
04/02/1971,3.28,3.43,-0.0011,-0.15,-0.1489
04/02/1971,3.16,3.47,-0.0011,-0.31,-0.3089
05/02/1971,3.25,3.44,-0.0011,-0.19,-0.1889
05/02/1971,3.22,3.41,-0.0011,-0.19,-0.1889
06/02/1971,3.25,3.55,-0.0011,-0.3,-0.2989
06/02/1971,3.25,3.45,-0.0011,-0.2,-0.1989
07/02/1971,3.4,3.7,-0.0011,-0.3,-0.2989
07/02/1971,3.37,3.53,-0.0011,-0.16,-0.1589
08/02/1971,3.71,3.85,-0.0011,-0.14,-0.1389
08/02/1971,3.55,3.6,-0.0011,-0.05,-0.0489
09/02/1971,3.86,3.94,-0.0011,-0.08,-0.0789
